/apps/rocoto/1.3.3/bin/rocotostat -w /home/Bo.Huang/JEDI-2020/UFS-Aerosols_RETcyc/UFS-Aerosols-EP4_JEDI-AeroDA-Reanl/dr-work/xmlFiles//RET_EP4_SpinUp_41M_C96_202005.xml -d /scratch2/BMC/gsd-fv3-dev/bhuang/expRuns/UFS-Aerosols_RETcyc//RET_EP4_SpinUp_41M_C96_202005/dr-work/RET_EP4_SpinUp_41M_C96_202005.db
       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
202005280600         gdasretrievemet                           -                   -                   -         -             -
202005280600          gdasmetinccntl                           -                   -                   -         -             -
202005280600       gdasmetinc_enkf01                           -                   -                   -         -             -
202005280600       gdasmetinc_enkf02                           -                   -                   -         -             -
202005280600       gdasmetinc_enkf03                           -                   -                   -         -             -
202005280600       gdasmetinc_enkf04                           -                   -                   -         -             -
202005280600          gdasrplsfccntl                           -                   -                   -         -             -
202005280600       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005280600       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005280600       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005280600       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005280600                gdasfcst                           -                   -                   -         -             -
202005280600              gdasefcs01                           -                   -                   -         -             -
202005280600              gdasefcs02                           -                   -                   -         -             -
202005280600              gdasefcs03                           -                   -                   -         -             -
202005280600              gdasefcs04                           -                   -                   -         -             -
202005280600              gdasefcs05                           -                   -                   -         -             -
202005280600              gdasefcs06                           -                   -                   -         -             -
202005280600              gdasefcs07                           -                   -                   -         -             -
202005280600              gdasefcs08                           -                   -                   -         -             -
202005280600              gdasemean1                           -                   -                   -         -             -
202005280600              gdasemean2                           -                   -                   -         -             -
202005280600              gdasemean3                           -                   -                   -         -             -
202005280600              gdasemean4                           -                   -                   -         -             -
202005280600              gdasemean5                           -                   -                   -         -             -
202005280600              gdasemean6                           -                   -                   -         -             -
202005280600                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005281200         gdasretrievemet                           -                   -                   -         -             -
202005281200          gdasmetinccntl                           -                   -                   -         -             -
202005281200       gdasmetinc_enkf01                           -                   -                   -         -             -
202005281200       gdasmetinc_enkf02                           -                   -                   -         -             -
202005281200       gdasmetinc_enkf03                           -                   -                   -         -             -
202005281200       gdasmetinc_enkf04                           -                   -                   -         -             -
202005281200          gdasrplsfccntl                           -                   -                   -         -             -
202005281200       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005281200       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005281200       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005281200       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005281200                gdasfcst                           -                   -                   -         -             -
202005281200              gdasefcs01                           -                   -                   -         -             -
202005281200              gdasefcs02                           -                   -                   -         -             -
202005281200              gdasefcs03                           -                   -                   -         -             -
202005281200              gdasefcs04                           -                   -                   -         -             -
202005281200              gdasefcs05                           -                   -                   -         -             -
202005281200              gdasefcs06                           -                   -                   -         -             -
202005281200              gdasefcs07                           -                   -                   -         -             -
202005281200              gdasefcs08                           -                   -                   -         -             -
202005281200              gdasemean1                           -                   -                   -         -             -
202005281200              gdasemean2                           -                   -                   -         -             -
202005281200              gdasemean3                           -                   -                   -         -             -
202005281200              gdasemean4                           -                   -                   -         -             -
202005281200              gdasemean5                           -                   -                   -         -             -
202005281200              gdasemean6                           -                   -                   -         -             -
202005281200                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005281800         gdasretrievemet                           -                   -                   -         -             -
202005281800          gdasmetinccntl                           -                   -                   -         -             -
202005281800       gdasmetinc_enkf01                           -                   -                   -         -             -
202005281800       gdasmetinc_enkf02                           -                   -                   -         -             -
202005281800       gdasmetinc_enkf03                           -                   -                   -         -             -
202005281800       gdasmetinc_enkf04                           -                   -                   -         -             -
202005281800          gdasrplsfccntl                           -                   -                   -         -             -
202005281800       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005281800       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005281800       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005281800       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005281800                gdasfcst                           -                   -                   -         -             -
202005281800              gdasefcs01                           -                   -                   -         -             -
202005281800              gdasefcs02                           -                   -                   -         -             -
202005281800              gdasefcs03                           -                   -                   -         -             -
202005281800              gdasefcs04                           -                   -                   -         -             -
202005281800              gdasefcs05                           -                   -                   -         -             -
202005281800              gdasefcs06                           -                   -                   -         -             -
202005281800              gdasefcs07                           -                   -                   -         -             -
202005281800              gdasefcs08                           -                   -                   -         -             -
202005281800              gdasemean1                           -                   -                   -         -             -
202005281800              gdasemean2                           -                   -                   -         -             -
202005281800              gdasemean3                           -                   -                   -         -             -
202005281800              gdasemean4                           -                   -                   -         -             -
202005281800              gdasemean5                           -                   -                   -         -             -
202005281800              gdasemean6                           -                   -                   -         -             -
202005281800                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005290000         gdasretrievemet                           -                   -                   -         -             -
202005290000          gdasmetinccntl                           -                   -                   -         -             -
202005290000       gdasmetinc_enkf01                           -                   -                   -         -             -
202005290000       gdasmetinc_enkf02                           -                   -                   -         -             -
202005290000       gdasmetinc_enkf03                           -                   -                   -         -             -
202005290000       gdasmetinc_enkf04                           -                   -                   -         -             -
202005290000          gdasrplsfccntl                           -                   -                   -         -             -
202005290000       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005290000       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005290000       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005290000       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005290000                gdasfcst                           -                   -                   -         -             -
202005290000              gdasefcs01                           -                   -                   -         -             -
202005290000              gdasefcs02                           -                   -                   -         -             -
202005290000              gdasefcs03                           -                   -                   -         -             -
202005290000              gdasefcs04                           -                   -                   -         -             -
202005290000              gdasefcs05                           -                   -                   -         -             -
202005290000              gdasefcs06                           -                   -                   -         -             -
202005290000              gdasefcs07                           -                   -                   -         -             -
202005290000              gdasefcs08                           -                   -                   -         -             -
202005290000              gdasemean1                           -                   -                   -         -             -
202005290000              gdasemean2                           -                   -                   -         -             -
202005290000              gdasemean3                           -                   -                   -         -             -
202005290000              gdasemean4                           -                   -                   -         -             -
202005290000              gdasemean5                           -                   -                   -         -             -
202005290000              gdasemean6                           -                   -                   -         -             -
202005290000                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005290600         gdasretrievemet                           -                   -                   -         -             -
202005290600          gdasmetinccntl                           -                   -                   -         -             -
202005290600       gdasmetinc_enkf01                           -                   -                   -         -             -
202005290600       gdasmetinc_enkf02                           -                   -                   -         -             -
202005290600       gdasmetinc_enkf03                           -                   -                   -         -             -
202005290600       gdasmetinc_enkf04                           -                   -                   -         -             -
202005290600          gdasrplsfccntl                           -                   -                   -         -             -
202005290600       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005290600       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005290600       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005290600       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005290600                gdasfcst                           -                   -                   -         -             -
202005290600              gdasefcs01                           -                   -                   -         -             -
202005290600              gdasefcs02                           -                   -                   -         -             -
202005290600              gdasefcs03                           -                   -                   -         -             -
202005290600              gdasefcs04                           -                   -                   -         -             -
202005290600              gdasefcs05                           -                   -                   -         -             -
202005290600              gdasefcs06                           -                   -                   -         -             -
202005290600              gdasefcs07                           -                   -                   -         -             -
202005290600              gdasefcs08                           -                   -                   -         -             -
202005290600              gdasemean1                           -                   -                   -         -             -
202005290600              gdasemean2                           -                   -                   -         -             -
202005290600              gdasemean3                           -                   -                   -         -             -
202005290600              gdasemean4                           -                   -                   -         -             -
202005290600              gdasemean5                           -                   -                   -         -             -
202005290600              gdasemean6                           -                   -                   -         -             -
202005290600                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005291200         gdasretrievemet                           -                   -                   -         -             -
202005291200          gdasmetinccntl                           -                   -                   -         -             -
202005291200       gdasmetinc_enkf01                           -                   -                   -         -             -
202005291200       gdasmetinc_enkf02                           -                   -                   -         -             -
202005291200       gdasmetinc_enkf03                           -                   -                   -         -             -
202005291200       gdasmetinc_enkf04                           -                   -                   -         -             -
202005291200          gdasrplsfccntl                           -                   -                   -         -             -
202005291200       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005291200       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005291200       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005291200       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005291200                gdasfcst                           -                   -                   -         -             -
202005291200              gdasefcs01                           -                   -                   -         -             -
202005291200              gdasefcs02                           -                   -                   -         -             -
202005291200              gdasefcs03                           -                   -                   -         -             -
202005291200              gdasefcs04                           -                   -                   -         -             -
202005291200              gdasefcs05                           -                   -                   -         -             -
202005291200              gdasefcs06                           -                   -                   -         -             -
202005291200              gdasefcs07                           -                   -                   -         -             -
202005291200              gdasefcs08                           -                   -                   -         -             -
202005291200              gdasemean1                           -                   -                   -         -             -
202005291200              gdasemean2                           -                   -                   -         -             -
202005291200              gdasemean3                           -                   -                   -         -             -
202005291200              gdasemean4                           -                   -                   -         -             -
202005291200              gdasemean5                           -                   -                   -         -             -
202005291200              gdasemean6                           -                   -                   -         -             -
202005291200                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005291800         gdasretrievemet                           -                   -                   -         -             -
202005291800          gdasmetinccntl                           -                   -                   -         -             -
202005291800       gdasmetinc_enkf01                           -                   -                   -         -             -
202005291800       gdasmetinc_enkf02                           -                   -                   -         -             -
202005291800       gdasmetinc_enkf03                           -                   -                   -         -             -
202005291800       gdasmetinc_enkf04                           -                   -                   -         -             -
